STOCK_LEVEL,1449224812,0,0.202809095
STOCK_LEVEL,1449224813,1,0.180621862
STOCK_LEVEL,1449224813,1,0.171416044
STOCK_LEVEL,1449224813,1,0.108778
STOCK_LEVEL,1449224813,1,0.200988054
STOCK_LEVEL,1449224813,1,0.190458059
STOCK_LEVEL,1449224813,1,0.181980133
STOCK_LEVEL,1449224813,1,0.189254999
STOCK_LEVEL,1449224813,1,0.148716927
STOCK_LEVEL,1449224814,2,0.166734934
STOCK_LEVEL,1449224814,2,0.207617044
STOCK_LEVEL,1449224814,2,0.174771786
STOCK_LEVEL,1449224814,2,0.146521091
STOCK_LEVEL,1449224814,2,0.170576096
STOCK_LEVEL,1449224814,2,0.1141119
STOCK_LEVEL,1449224814,2,0.281677961
STOCK_LEVEL,1449224814,2,0.138516188
STOCK_LEVEL,1449224814,2,0.244348049
STOCK_LEVEL,1449224815,3,0.179847002
STOCK_LEVEL,1449224815,3,0.150611877
STOCK_LEVEL,1449224815,3,0.182213068
STOCK_LEVEL,1449224815,3,0.227192879
STOCK_LEVEL,1449224815,3,0.3099401
STOCK_LEVEL,1449224815,3,0.094027042
STOCK_LEVEL,1449224815,3,0.161239147
STOCK_LEVEL,1449224815,3,0.278563976
STOCK_LEVEL,1449224815,3,0.112217903
STOCK_LEVEL,1449224815,3,0.17090416
STOCK_LEVEL,1449224815,3,0.161365986
STOCK_LEVEL,1449224815,3,0.171251059
STOCK_LEVEL,1449224816,4,0.114020109
STOCK_LEVEL,1449224816,4,0.139845133
STOCK_LEVEL,1449224816,4,0.149732113
STOCK_LEVEL,1449224816,4,0.104398966
STOCK_LEVEL,1449224816,4,0.086142063
STOCK_LEVEL,1449224816,4,0.311326981
STOCK_LEVEL,1449224816,4,0.126811028
STOCK_LEVEL,1449224816,4,0.189062119
STOCK_LEVEL,1449224816,4,0.29539299
STOCK_LEVEL,1449224816,4,0.145308971
STOCK_LEVEL,1449224816,4,0.141053915
STOCK_LEVEL,1449224816,4,0.163648129
